gpu,backend,op,do_silu,M,N,K,shape,dtype,trials,warmup,iters,flops,latency_p50_ms,latency_p90_ms,latency_std_ms,jitter_p90_over_p50,gemm_equiv_tflops_p50,bytes_io,bandwidth_gbps_p50,ai_flops_per_byte,speedup_vs_cublas_p50
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,11008,4096,512x11008x4096,float16,10,30,1000,46170898432.0,0.2896522216796875,0.29038950805664066,0.0006042266364880152,1.0025454193745784,159.4011541297901,105666048.0,364.8031676996802,436.9511239031103,0.9932387725885239
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,11008,4096,512x11008x4096,bfloat16,10,30,1000,46170898432.0,0.27791258239746097,0.2814503936767578,0.00644567626161109,1.0127299428071133,166.1346097888003,150754816.0,542.4540864594453,306.2648322425733,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,11008,4096,512x11008x4096,bfloat16,10,30,1000,46170898432.0,0.2831011810302735,0.28389776000976563,0.000576703438833424,1.00281376070772,163.0897414979795,105666048.0,373.2448152122,436.9511239031103,0.9816722819243284
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,5120,20480,256x5120x20480,float16,10,30,400,53687091200.0,0.2735654354095459,0.2774581756591797,0.008007062471938053,1.014229649457747,196.2495412464181,233318400.0,852.8796763037941,230.1022602589423,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,5120,20480,256x5120x20480,float16,10,30,400,53687091200.0,0.3441433525085449,0.34637055587768556,0.0014806671809316845,1.0064717314831335,156.00211600387362,222832640.0,647.4994747849072,240.93010431505905,0.7949170989805867
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,5120,20480,256x5120x20480,bfloat16,10,30,400,53687091200.0,0.2662515163421631,0.270844934463501,0.010547418616691498,1.0172521763798514,201.64050870983985,233318400.0,876.3082487018014,230.1022602589423,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,5120,20480,256x5120x20480,bfloat16,10,30,400,53687091200.0,0.3374067115783691,0.338957820892334,0.0012238081015443457,1.0045971501476925,159.1168443237388,222832640.0,660.427408090378,240.93010431505905,0.7891115001733483
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,5120,5120,1024x5120x5120,float16,10,30,400,53687091200.0,0.29271936416625977,0.2965253047943115,0.008331463438823284,1.0130020118036673,183.40806168705197,115353600.0,394.07573984234625,465.4132268086995,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,5120,5120,1024x5120x5120,float16,10,30,400,53687091200.0,0.2858483123779297,0.2903390693664551,0.006684914795583898,1.0157102798724522,187.81671563279508,73410560.0,256.8164890997902,731.3265448458642,1.0240374054727517
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,5120,5120,1024x5120x5120,bfloat16,10,30,400,53687091200.0,0.3246745681762695,0.3303672180175781,0.004398085824796348,1.0175334023643576,165.35662617976493,115353600.0,355.2899158315758,465.4132268086995,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,5120,5120,1024x5120x5120,bfloat16,10,30,400,53687091200.0,0.27244416236877445,0.2728084411621094,0.0004952917699902468,1.0013370768900596,197.05722718819106,73410560.0,269.4517634796413,731.3265448458642,1.1917104971285717
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,20480,5120,256x20480x5120,float16,10,30,400,53687091200.0,0.3068838405609131,0.30977663612365725,0.006692651999882371,1.0094263534940673,174.9427115545489,264806400.0,862.8880540467519,202.74091260634185,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,20480,5120,256x20480x5120,float16,10,30,400,53687091200.0,0.29308671951293946,0.2978767395019531,0.007856492800507039,1.0163433539294235,183.17817773940374,222863360.0,760.400745452954,240.8968939533174,1.047075217433605
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,20480,5120,256x20480x5120,bfloat16,10,30,400,53687091200.0,0.3364031982421875,0.3405813827514648,0.01143089150415886,1.012420168806687,159.5915005580563,264806400.0,787.1696862089799,202.74091260634185,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,20480,5120,256x20480x5120,bfloat16,10,30,400,53687091200.0,0.28300031661987307,0.2835630016326904,0.0013407282251940225,1.0019882840398837,189.7068237987616,222863360.0,787.5021578133101,240.8968939533174,1.188702550796243
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,8192,28672,128x8192x28672,float16,10,30,400,60129542144.0,0.33296768188476566,0.3338775138854981,0.0018450873635308758,1.002732493422732,180.58672182127813,487604224.0,1464.4190728659107,123.31628641510702,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,8192,28672,128x8192x28672,float16,10,30,400,60129542144.0,0.47098752975463865,0.4783219108581543,0.009430510098686394,1.0155723466974518,127.66695155458687,479215616.0,1017.4698600823842,125.47492221956306,0.7069564709244541
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,8192,28672,128x8192x28672,bfloat16,10,30,400,60129542144.0,0.33212926864624026,0.33243930053710935,0.00022456569094936215,1.0009334675385062,181.04258739101243,487604224.0,1468.1157911420335,123.31628641510702,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,8192,28672,128x8192x28672,bfloat16,10,30,400,60129542144.0,0.46086273193359373,0.4676408233642578,0.008653180030944646,1.014707397585016,130.47169575140248,479215616.0,1039.8228860671918,125.47492221956306,0.720668532369194
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,28672,8192,128x28672x8192,float16,10,30,400,60129542144.0,0.44895872116088864,0.4497517967224121,0.0005462886608636937,1.0017664776830102,133.93111506670564,508616704.0,1132.880775062909,118.22172113324851,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,28672,8192,128x28672x8192,float16,10,30,400,60129542144.0,0.4240806388854981,0.42712729263305665,0.0026395895406798628,1.0071841377988047,141.78799178859705,479256576.0,1130.1071825856202,125.46419841717518,1.058663565355804
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,28672,8192,128x28672x8192,bfloat16,10,30,400,60129542144.0,0.5231500816345215,0.5253324661254883,0.005587990419866554,1.0041716221932877,114.93746107452043,508616704.0,972.2194870177336,118.22172113324851,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,28672,8192,128x28672x8192,bfloat16,10,30,400,60129542144.0,0.4124710464477539,0.41393127822875975,0.002437711254199535,1.0035402043212038,145.77881929372316,479256576.0,1161.915678997133,125.46419841717518,1.2683316468875758
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,16384,4096,512x16384x4096,float16,10,30,400,68719476736.0,0.38669055938720703,0.39137815856933594,0.00915549116676123,1.0121223522745355,177.7118035798457,222330880.0,574.9581276365534,309.0865143699337,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,16384,4096,512x16384x4096,float16,10,30,400,68719476736.0,0.3855846405029297,0.3891816825866699,0.0064507179656845305,1.0093288002318985,178.22150967000943,155222016.0,402.5627571615385,442.71733164450075,1.002868161145721
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,16384,4096,512x16384x4096,bfloat16,10,30,400,68719476736.0,0.41597440719604495,0.4220815505981445,0.017363502096286756,1.0146815364033233,165.20121321697837,222330880.0,534.4821127305976,309.0865143699337,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,16384,4096,512x16384x4096,bfloat16,10,30,400,68719476736.0,0.36880767822265625,0.3695626220703125,0.0016668376430753519,1.0020469851693283,186.32875830343406,155222016.0,420.8752289215884,442.71733164450075,1.1278897695424692
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,2048,4096,4096,2048x4096x4096,float16,10,30,400,68719476736.0,0.37978366851806644,0.38457677078247066,0.010983262705288002,1.0126206118422816,180.94373832383735,134225920.0,353.4273090882391,511.9687519072322,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,2048,4096,4096,2048x4096x4096,float16,10,30,400,68719476736.0,0.37950464248657223,0.38491315078735355,0.0028707387680911895,1.0142514944358623,181.07677493940398,67117056.0,176.85437406045634,1023.8750152569266,1.0007352374655183
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,2048,4096,4096,2048x4096x4096,bfloat16,10,30,400,68719476736.0,0.4128473663330078,0.42092774200439453,0.02149227451179244,1.0195723076621712,166.45250119040367,134225920.0,325.122384071918,511.9687519072322,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,2048,4096,4096,2048x4096x4096,bfloat16,10,30,400,68719476736.0,0.3641369438171387,0.3660654220581055,0.001235834700738168,1.005296024678933,188.71877161277368,67117056.0,184.31817243378813,1023.8750152569266,1.1337695154060785
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,8192,32768,128x8192x32768,float16,10,30,400,68719476736.0,0.37380094528198243,0.37516491699218746,0.0014919488529246848,1.0036489252566658,183.8397617859431,555761664.0,1486.785068402523,123.64918487072904,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,8192,32768,128x8192x32768,float16,10,30,400,68719476736.0,0.535601921081543,0.5392911224365234,0.004441577418083339,1.0068879539258015,128.3032678397316,547373056.0,1021.9773948806744,125.54413481397228,0.697908148886331
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,8192,32768,128x8192x32768,bfloat16,10,30,400,68719476736.0,0.37222784042358403,0.37505713653564454,0.0019362362811047949,1.0076009793056877,184.61670319393443,555761664.0,1493.0685017207738,123.64918487072904,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,8192,32768,128x8192x32768,bfloat16,10,30,400,68719476736.0,0.5233152008056641,0.5291492004394531,0.004013964864851763,1.0111481562637725,131.31565188667116,547373056.0,1045.972016783189,125.54413481397228,0.711288034153269
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,32768,8192,128x32768x8192,float16,10,30,400,68719476736.0,0.47028350830078125,0.4725749626159668,0.004818590438481468,1.0048724955792412,146.12350959168396,580976640.0,1235.3753209402832,118.28268471517202,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,32768,8192,128x32768x8192,float16,10,30,400,68719476736.0,0.44060672760009767,0.445635066986084,0.0028551526584505017,1.0114123073276133,155.96556391751466,547422208.0,1242.4281648664473,125.53286244463067,1.0673543521732576
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,128,32768,8192,128x32768x8192,bfloat16,10,30,400,68719476736.0,0.5316070365905762,0.537922046661377,0.0100839301906915,1.0118790942108322,129.2674325319835,580976640.0,1092.8686040840473,118.28268471517202,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,128,32768,8192,128x32768x8192,bfloat16,10,30,400,68719476736.0,0.4280294418334961,0.42890034103393554,0.0021982390021018008,1.0020346712523065,160.54848106157132,547422208.0,1278.9358733246852,125.53286244463067,1.2419870799387016
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,4096,16384,512x4096x16384,float16,10,30,400,68719476736.0,0.33822206497192386,0.3408570861816406,0.005200193285321372,1.007790802205455,203.17857364422534,171974656.0,508.4666963235405,399.5907207164293,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,4096,16384,512x4096x16384,float16,10,30,400,68719476736.0,0.5087500762939453,0.5103490715026856,0.0032068729109347312,1.0031429876539546,135.07511829107875,155197440.0,305.0563473730668,442.7874373185537,0.6648098560215372
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,4096,16384,512x4096x16384,bfloat16,10,30,400,68719476736.0,0.33862527847290036,0.34441394424438476,0.013051370825796313,1.0170946061605015,202.9366414873233,171974656.0,507.861246436045,399.5907207164293,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,4096,16384,512x4096x16384,bfloat16,10,30,400,68719476736.0,0.48688512802124023,0.4952977981567383,0.007492361940872968,1.0172785522730756,141.1410469966175,155197440.0,318.7557620228432,442.7874373185537,0.6954931645768566
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,8192,8192,512x8192x8192,float16,10,30,400,68719476736.0,0.45037952423095706,0.45606476593017575,0.012939787787782658,1.0126232241772681,152.58126322092804,184565760.0,409.80051283449035,372.3305814469596,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,8192,8192,512x8192x8192,float16,10,30,400,68719476736.0,0.4163443183898926,0.4171455993652344,0.0010560487290159517,1.001924563251975,165.05443619779746,151011328.0,362.70779095532873,455.061733752848,1.0817477369997195
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,8192,8192,512x8192x8192,bfloat16,10,30,400,68719476736.0,0.3821926498413086,0.3850186157226562,0.005555143581040951,1.0073940874648453,179.80323997474372,184565760.0,482.9128976620407,372.3305814469596,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,8192,8192,512x8192x8192,bfloat16,10,30,400,68719476736.0,0.4089023971557617,0.40996709823608396,0.0015341727665257828,1.0026038024910788,168.058385604971,151011328.0,369.30898192429964,455.061733752848,0.9346794063809837
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,5120,13824,512x5120x13824,float16,10,30,400,72477573120.0,0.35236352920532227,0.3567311248779297,0.0038552401988978667,1.012395141127283,205.68976954980863,181938176.0,516.3365698212899,398.36374483604806,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,5120,13824,512x5120x13824,float16,10,30,400,72477573120.0,0.4839961624145508,0.4849853553771973,0.001827920741054968,1.002043803318009,149.7482392389751,160966656.0,332.57837251637,450.26451391274475,0.7280295931427593
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,5120,13824,512x5120x13824,bfloat16,10,30,400,72477573120.0,0.3436659049987793,0.34574591827392576,0.00369249626589587,1.0060524283756163,210.8954425381751,181938176.0,529.4042072653272,398.36374483604806,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,5120,13824,512x5120x13824,bfloat16,10,30,400,72477573120.0,0.4718604850769043,0.4804551734924316,0.004457587403447505,1.018214469503897,153.59958168183448,160966656.0,341.13188345018017,450.26451391274475,0.7283210098484264
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,13824,5120,512x13824x5120,float16,10,30,400,72477573120.0,0.3666227149963379,0.3701396331787109,0.01031842630098339,1.009592744907822,197.6898052285821,217607168.0,593.5452417403368,333.06611076341017,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,13824,5120,512x13824x5120,float16,10,30,400,72477573120.0,0.3806169509887695,0.3832476272583008,0.0037633212331890345,1.0069116109061809,190.4212960870955,160984064.0,422.95558193557696,450.2158245924267,0.9632327568278889
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,13824,5120,512x13824x5120,bfloat16,10,30,400,72477573120.0,0.3575116729736328,0.36402100372314455,0.012969667743682462,1.0182073236808462,202.7278508619364,217607168.0,608.6715048771259,333.06611076341017,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,13824,5120,512x13824x5120,bfloat16,10,30,400,72477573120.0,0.37272832870483397,0.3771906661987305,0.007299816605056906,1.0119720910653676,194.4514745413823,160984064.0,431.90724074929204,450.2158245924267,0.9591749417489237
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,11008,4096,1024x11008x4096,float16,10,30,400,92341796864.0,0.558995189666748,0.5638720130920409,0.0031928475799632623,1.0087242672485255,165.1924713682254,211310080.0,378.0177073186894,436.996649019299,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,11008,4096,1024x11008x4096,float16,10,30,400,92341796864.0,0.5145817565917968,0.516475383758545,0.0030478780807821275,1.0036799345147602,179.45019558330773,121132544.0,235.39999708169017,762.320296550529,1.086309770033653
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,11008,4096,1024x11008x4096,bfloat16,10,30,400,92341796864.0,0.5535244750976562,0.5550622596740723,0.0018724549671154437,1.0027781690703825,166.82513785448873,211310080.0,381.7538148836497,436.996649019299,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,11008,4096,1024x11008x4096,bfloat16,10,30,400,92341796864.0,0.5018739318847656,0.5034562492370606,0.0021947016786993154,1.003152818370846,183.99400924693265,121132544.0,241.36050172020694,762.320296550529,1.102915373625642
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,4096,11008,1024x4096x11008,float16,10,30,400,92341796864.0,0.44845439910888674,0.4536437606811523,0.008476621636403354,1.0115716594208402,205.91122987641606,154673152.0,344.90274219039304,597.0124463746623,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,4096,11008,1024x4096x11008,float16,10,30,400,92341796864.0,0.5588467216491699,0.5591795043945312,0.0014172736547784425,1.000595481251781,165.23635781828904,121118720.0,216.72976740845104,762.4073047007101,0.8024640419925649
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,4096,11008,1024x4096x11008,bfloat16,10,30,400,92341796864.0,0.45726718902587893,0.45994804763793945,0.0033013453482986198,1.0058627836774634,201.94275705789585,154673152.0,338.2555226179727,597.0124463746623,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,4096,11008,1024x4096x11008,bfloat16,10,30,400,92341796864.0,0.5413529586791992,0.5425277442932129,0.0013449127099706875,1.0021700917953418,170.57595305158554,121118720.0,223.73336666618985,762.4073047007101,0.8446747758459214
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,5120,20480,512x5120x20480,float16,10,30,400,107374182400.0,0.4836812782287597,0.48759835052490236,0.009905884780367098,1.0080984575431304,221.9936706940656,256911360.0,531.1583713572895,417.94252461237994,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,5120,20480,512x5120x20480,float16,10,30,400,107374182400.0,0.6729523468017578,0.676123908996582,0.0022267601866434636,1.004712907548205,159.55688825561214,235939840.0,350.6040823266562,455.09135888199296,0.7187452135763862
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,5120,20480,512x5120x20480,bfloat16,10,30,400,107374182400.0,0.47189247131347656,0.47402828979492184,0.0020791299541688094,1.0045260702623637,227.53951149322683,256911360.0,544.4277576306885,417.94252461237994,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,5120,20480,512x5120x20480,bfloat16,10,30,400,107374182400.0,0.6608127975463867,0.662614761352539,0.0015135176437559759,1.0027268899949322,162.48804926097503,235939840.0,357.04490118237743,455.09135888199296,0.7141091593044571
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,2048,5120,5120,2048x5120x5120,float16,10,30,400,107374182400.0,0.5823295974731446,0.5847162780761719,0.0018389852055450294,1.0040985047186055,184.38730036378027,178268160.0,306.1293136628199,602.318341087943,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,2048,5120,5120,2048x5120x5120,float16,10,30,400,107374182400.0,0.5580031967163086,0.5608911399841309,0.002473541683466565,1.0051754959197672,192.42574779475598,94382080.0,169.14254354708345,1137.65433438212,1.0435954505278644
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,2048,5120,5120,2048x5120x5120,bfloat16,10,30,400,107374182400.0,0.5325926399230957,0.5408399467468261,0.01608413505042961,1.01548520615103,201.60658325189104,178268160.0,334.7176559288188,602.318341087943,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,2048,5120,5120,2048x5120x5120,bfloat16,10,30,400,107374182400.0,0.5460313606262207,0.5486369171142578,0.0026903817743291966,1.004771807401408,196.64471703027644,94382080.0,172.85102432900027,1137.65433438212,0.9753883720383519
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,20480,5120,512x20480x5120,float16,10,30,400,107374182400.0,0.5512038421630859,0.5538150329589844,0.00392779271397211,1.0047372507159082,194.7994084704347,319856640.0,580.2873919470309,335.6947112306313,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,20480,5120,512x20480x5120,float16,10,30,400,107374182400.0,0.5646080017089844,0.5668206176757813,0.0017519881239885598,1.0039188533639263,190.17474438016168,235970560.0,417.93697447742903,455.03211248047216,0.9762593524970846
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,512,20480,5120,512x20480x5120,bfloat16,10,30,400,107374182400.0,0.5420889663696289,0.5483922004699706,0.014256810163321575,1.0116276745910446,198.07483468827112,319856640.0,590.044549591335,335.6947112306313,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,512,20480,5120,512x20480x5120,bfloat16,10,30,400,107374182400.0,0.5534720039367675,0.5557130165100098,0.0017774096475763053,1.0040490080027575,194.00110870335396,235970560.0,426.3459729156579,455.03211248047216,0.9794333995465485
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,8192,28672,256x8192x28672,float16,10,30,400,120259084288.0,0.5565977668762208,0.5605463104248046,0.00276642432852196,1.0070940700512403,216.061025474333,505430016.0,908.0705063489777,237.9341955979124,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,8192,28672,256x8192x28672,float16,10,30,400,120259084288.0,0.9596454238891602,0.9619857788085937,0.0020984077215578417,1.0024387704678972,125.31616500668066,488652800.0,509.201406931775,246.1033361274099,0.5800035648797177
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,8192,28672,256x8192x28672,bfloat16,10,30,400,120259084288.0,0.5673036766052246,0.5692351913452148,0.004132818924924409,1.0034047280489147,211.98361520876568,505430016.0,890.9337923288635,237.9341955979124,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,8192,28672,256x8192x28672,bfloat16,10,30,400,120259084288.0,0.9231103897094727,0.9248076934814453,0.0018501722591605482,1.0018386790907063,130.27595142315397,488652800.0,529.3546746384168,246.1033361274099,0.614556701917059
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,28672,8192,256x28672x8192,float16,10,30,400,120259084288.0,0.6660659027099609,0.6703946228027344,0.004549602578867738,1.006498936629486,180.5513295286742,547414016.0,821.8616412772177,219.68579680648878,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,28672,8192,256x28672x8192,float16,10,30,400,120259084288.0,0.7197824096679688,0.7205045928955078,0.0013924256217930997,1.0010033354772758,167.07699809373608,488693760.0,678.94651694174,246.0827089095633,0.9253711868524448
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,28672,8192,256x28672x8192,bfloat16,10,30,400,120259084288.0,0.6561458969116212,0.6606121292114258,0.003908485811529217,1.0068067670937615,183.28101243037744,547414016.0,834.2870367346568,219.68579680648878,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,28672,8192,256x28672x8192,bfloat16,10,30,400,120259084288.0,0.7018880081176757,0.7033902282714843,0.002545994994362798,1.0021402561896409,171.33657064538116,488693760.0,696.256032797283,246.0827089095633,0.9348299006721517
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,16384,4096,1024x16384x4096,float16,10,30,400,137438953472.0,0.7574335861206055,0.7594536819458008,0.004001068099218593,1.0026670270004023,181.4534712883932,310411264.0,409.81977784990045,442.76406629367676,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,16384,4096,1024x16384x4096,float16,10,30,400,137438953472.0,0.7407936096191406,0.7430635375976563,0.0022985178065310684,1.00306418407103,185.5293454038576,176193536.0,237.84429794229086,780.0453784638274,1.0224623650709135
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,16384,4096,1024x16384x4096,bfloat16,10,30,400,137438953472.0,0.742342414855957,0.7468746490478515,0.004462083136685213,1.0061053148805648,185.14226147062934,310411264.0,418.15105507642556,442.76406629367676,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,16384,4096,1024x16384x4096,bfloat16,10,30,400,137438953472.0,0.7273817443847657,0.7293619079589844,0.0014179205663336428,1.0027223168432604,188.9502376613104,176193536.0,242.22980210897114,780.0453784638274,1.0205678388091048
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,4096,16384,1024x4096x16384,float16,10,30,400,137438953472.0,0.6593280029296875,0.6626900482177734,0.006549104587747321,1.0050991999022443,208.4530808054528,209723392.0,318.086583715701,655.334400999961,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,4096,16384,1024x4096x16384,float16,10,30,400,137438953472.0,0.8112345504760743,0.8158200149536133,0.003318566192565825,1.005652452148208,169.41950190773275,176168960.0,217.1615593746777,780.1541966984422,0.8127464523580262
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,4096,16384,1024x4096x16384,bfloat16,10,30,400,137438953472.0,0.6314406394958496,0.6366192665100098,0.00414403283436117,1.008201288751853,217.65934099796465,209723392.0,332.13477068477226,655.334400999961,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,4096,16384,1024x4096x16384,bfloat16,10,30,400,137438953472.0,0.798334732055664,0.8009456634521485,0.003225111900329908,1.0032704720108587,172.1570513637844,176168960.0,220.6705444799771,780.1541966984422,0.7909472231903627
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,8192,32768,256x8192x32768,float16,10,30,400,137438953472.0,0.6299020767211914,0.6307322731018066,0.003262529920983469,1.0013179768908473,218.19098325156585,574636032.0,912.2624821164808,239.17566219028882,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,8192,32768,256x8192x32768,float16,10,30,400,137438953472.0,1.0615475463867186,1.0626237335205078,0.002985707775044625,1.0010137907976446,129.4703698763309,557858816.0,525.5146770380964,246.36870392669388,0.593380936035549
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,256,8192,32768,256x8192x32768,bfloat16,10,30,400,137438953472.0,0.6408525085449219,0.6464837341308594,0.003976343101240414,1.0087870851886394,214.46269093033584,574636032.0,896.6743897199236,239.17566219028882,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,256,8192,32768,256x8192x32768,bfloat16,10,30,400,137438953472.0,1.0357388687133788,1.0379432678222658,0.001954868169971341,1.0021283348298258,132.69652962114878,557858816.0,538.6095210397833,246.36870392669388,0.618739460208735
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,8192,8192,1024x8192x8192,float16,10,30,400,137438953472.0,0.6968320083618165,0.7041072845458984,0.008713123796747548,1.0104405022972258,197.2339844076702,234897408.0,337.0933096948585,585.102043663249,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,8192,8192,1024x8192x8192,float16,10,30,400,137438953472.0,0.7279129409790039,0.7286318130493165,0.0020795588791871983,1.0009875797363152,188.8123506736286,167788544.0,230.50633469207648,819.1200078117371,0.9573013050497697
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+silu,1,1024,8192,8192,1024x8192x8192,bfloat16,10,30,400,137438953472.0,0.6673868560791015,0.6699289779663086,0.0038463140442451835,1.0038090679551916,205.9359608600235,234897408.0,351.96588883997885,585.102043663249,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+silu,1,1024,8192,8192,1024x8192x8192,bfloat16,10,30,400,137438953472.0,0.704983024597168,0.7082055435180664,0.0022620401470470433,1.004571058888602,194.95356437913316,167788544.0,238.00366554340155,819.1200078117371,0.9466708173015241
