gpu,backend,op,epilogue,M,N,K,shape,dtype,trials,warmup,iters,flops,latency_p50_ms,latency_p90_ms,latency_std_ms,jitter_p90_over_p50,gemm_equiv_tflops_p50,bytes_io,bandwidth_gbps_p50,ai_flops_per_byte,speedup_vs_cublas_p50
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,4096,11008,512x4096x11008,bfloat16,10,30,1000,46170898432.0,0.32978944396972654,0.3310309295654297,0.002225122318594346,1.0037644794835128,140.0011409590124,105652224.0,320.3626614856068,437.00829650306275,0.7421039369629903
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,11008,4096,512x11008x4096,float16,10,30,1000,46170898432.0,0.2926033935546875,0.2942851013183594,0.0019861285736657865,1.005747396649238,157.79344822728677,150754816.0,515.2189595908563,306.2648322425733,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,11008,4096,512x11008x4096,float16,10,30,1000,46170898432.0,0.28838758850097657,0.2887971923828125,0.0010153905991785264,1.0014203242378252,160.1001578188364,105666048.0,366.4028973966825,436.9511239031103,1.0146185384593853
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,11008,4096,512x11008x4096,bfloat16,10,30,1000,46170898432.0,0.28406834411621096,0.2862407775878906,0.0033038984227042635,1.0076475732571981,162.53447238426438,150754816.0,530.6991050658111,306.2648322425733,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,11008,4096,512x11008x4096,bfloat16,10,30,1000,46170898432.0,0.2828866577148438,0.2834735046386719,0.001274253786498534,1.0020744948827514,163.21341842336489,105666048.0,373.52786042851756,436.9511239031103,1.0041772433203915
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,5120,20480,256x5120x20480,float16,10,30,400,53687091200.0,0.2728550434112549,0.2764259853363037,0.009492238811719459,1.0130873224126797,196.76048691935407,233318400.0,855.1001919665301,230.1022602589423,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,5120,20480,256x5120x20480,float16,10,30,400,53687091200.0,0.34302080154418946,0.3470794219970703,0.006942083205625012,1.0118319951286046,156.5126399282925,222832640.0,649.6184458693643,240.93010431505905,0.795447512754134
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,5120,20480,256x5120x20480,bfloat16,10,30,400,53687091200.0,0.2666495990753174,0.26837094497680664,0.003987309079809495,1.0064554603024287,201.33947842477588,233318400.0,875.000003034309,230.1022602589423,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,5120,20480,256x5120x20480,bfloat16,10,30,400,53687091200.0,0.3350527954101562,0.3374819869995117,0.0020325779607683987,1.0072501755622776,160.23472102144004,222832640.0,665.067246274482,240.93010431505905,0.7958435289247392
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,5120,5120,1024x5120x5120,float16,10,30,400,53687091200.0,0.29569408416748044,0.300099328994751,0.008897326767431615,1.0148979809307765,181.56295331763135,115353600.0,390.11128790342656,465.4132268086995,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,5120,5120,1024x5120x5120,float16,10,30,400,53687091200.0,0.2837132740020752,0.2848734645843506,0.0019808646280998856,1.0040893066648229,189.23009996214455,73410560.0,258.7491200692395,731.3265448458642,1.0422285852064772
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,5120,5120,1024x5120x5120,bfloat16,10,30,400,53687091200.0,0.32787456512451174,0.3355204963684082,0.00899189119126937,1.0233196839803445,163.7427751665095,115353600.0,351.82234997763237,465.4132268086995,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,5120,5120,1024x5120x5120,bfloat16,10,30,400,53687091200.0,0.2708044815063476,0.27337650489807125,0.0017347443693083234,1.0094977135437966,198.25037939315484,73410560.0,271.08325383558787,731.3265448458642,1.2107427591327597
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,20480,5120,256x20480x5120,float16,10,30,400,53687091200.0,0.30874879837036134,0.31472972679138184,0.00833567329333963,1.0193715034765771,173.88599237752936,264806400.0,857.6758886113946,202.74091260634185,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,20480,5120,256x20480x5120,float16,10,30,400,53687091200.0,0.2927475166320801,0.2951700420379639,0.003054266203029742,1.0082751356313924,183.390423999644,222863360.0,761.281812272692,240.8968939533174,1.0546589836947835
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,20480,5120,256x20480x5120,bfloat16,10,30,400,53687091200.0,0.33856897354125975,0.3438069610595703,0.010716571442995407,1.0154709613923683,158.57061749769997,264806400.0,782.1342789631884,202.74091260634185,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,20480,5120,256x20480x5120,bfloat16,10,30,400,53687091200.0,0.28025471687316894,0.2817082939147949,0.0015477960799280483,1.0051866282853101,191.56534383789315,222863360.0,795.2171598983585,240.8968939533174,1.2080759150772165
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,8192,28672,128x8192x28672,float16,10,30,400,60129542144.0,0.33538686752319335,0.33627905654907225,0.0004919563959722417,1.0026601787734495,179.28412817130294,487604224.0,1453.856042727374,123.31628641510702,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,8192,28672,128x8192x28672,float16,10,30,400,60129542144.0,0.46765310287475587,0.47019492721557615,0.0026324529799697993,1.0054352773994124,128.57723336886218,479215616.0,1024.7245512842042,125.47492221956306,0.7171701961592987
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,8192,28672,128x8192x28672,bfloat16,10,30,400,60129542144.0,0.33536256790161134,0.33593600082397457,0.0009201155937026178,1.0017098894666487,179.2971186982347,487604224.0,1453.9613858844655,123.31628641510702,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,8192,28672,128x8192x28672,bfloat16,10,30,400,60129542144.0,0.45735937118530273,0.4593105964660645,0.0021839925548367937,1.0042662846848527,131.47110550761636,479215616.0,1047.78790201249,125.47492221956306,0.733258328199285
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,28672,8192,128x28672x8192,float16,10,30,400,60129542144.0,0.4527820777893067,0.4546273384094238,0.0021367979935270538,1.0040753835247336,132.80018157428069,508616704.0,1123.3145677569748,118.22172113324851,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,28672,8192,128x28672x8192,float16,10,30,400,60129542144.0,0.419628791809082,0.4224345512390137,0.001923508222848626,1.006686289131486,143.29222235865328,479256576.0,1142.0965037547917,125.46419841717518,1.0790062231842956
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,28672,8192,128x28672x8192,bfloat16,10,30,400,60129542144.0,0.5266252708435059,0.5285680656433106,0.0027817766892330687,1.0036891408509374,114.1789911594811,508616704.0,965.8038308441575,118.22172113324851,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,28672,8192,128x28672x8192,bfloat16,10,30,400,60129542144.0,0.40970880508422847,0.4127152633666992,0.0016978029260798625,1.007338036784083,146.76165461378966,479256576.0,1169.7492708302273,125.46419841717518,1.2853647866690137
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,16384,4096,512x16384x4096,float16,10,30,400,68719476736.0,0.3939750289916992,0.39824487304687495,0.010567289738201313,1.0108378545363739,174.42597037653334,222330880.0,564.3273396514792,309.0865143699337,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,16384,4096,512x16384x4096,float16,10,30,400,68719476736.0,0.3831398391723633,0.3846904258728027,0.0011484006954399432,1.0040470516033753,179.35873461878535,155222016.0,405.1314954229289,442.71733164450075,1.0282799873872202
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,16384,4096,512x16384x4096,bfloat16,10,30,400,68719476736.0,0.4247372817993164,0.4302287445068359,0.009626597398835014,1.012929080970373,161.79290041336466,222330880.0,523.4550615809818,309.0865143699337,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,16384,4096,512x16384x4096,bfloat16,10,30,400,68719476736.0,0.36775936126708986,0.372343822479248,0.0031629370099421823,1.0124659266221334,186.85989800295422,155222016.0,422.07495538711265,442.71733164450075,1.1549326177202206
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,2048,4096,4096,2048x4096x4096,float16,10,30,400,68719476736.0,0.38919809341430667,0.39459020233154296,0.010970671940401668,1.0138544073274693,176.56683806733653,134225920.0,344.87815400759087,511.9687519072322,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,2048,4096,4096,2048x4096x4096,float16,10,30,400,68719476736.0,0.3777203178405762,0.38102145004272464,0.0027624415514865526,1.008739620418147,181.9321690950295,67117056.0,177.689821886489,1023.8750152569266,1.030386968959861
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,2048,4096,4096,2048x4096x4096,bfloat16,10,30,400,68719476736.0,0.42223487854003905,0.42972364425659176,0.019678972776732587,1.0177360187354645,162.75177686317917,134225920.0,317.89396570958985,511.9687519072322,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,2048,4096,4096,2048x4096x4096,bfloat16,10,30,400,68719476736.0,0.3648435211181641,0.37161932754516597,0.0073046262972624966,1.018571815133884,188.35328780237106,67117056.0,183.96121108112646,1023.8750152569266,1.1573040333729463
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,8192,32768,128x8192x32768,float16,10,30,400,68719476736.0,0.3762867164611816,0.3776534957885742,0.0014150600962428124,1.0036322816288776,182.6253059961239,555761664.0,1476.9632827507303,123.64918487072904,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,8192,32768,128x8192x32768,float16,10,30,400,68719476736.0,0.5318464088439941,0.5365434761047363,0.003007190827536626,1.0088316235338537,129.20925213233394,547373056.0,1029.1938554022659,125.54413481397228,0.707510119846569
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,8192,32768,128x8192x32768,bfloat16,10,30,400,68719476736.0,0.37412992477416995,0.37490023422241214,0.0007574286648062443,1.002058935672433,183.67810801950696,555761664.0,1485.4777102779617,123.64918487072904,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,8192,32768,128x8192x32768,bfloat16,10,30,400,68719476736.0,0.5217843246459961,0.5260011367797852,0.0027113252952070395,1.0080815232168003,131.70092218201964,547373056.0,1049.040820402883,125.54413481397228,0.7170202459186521
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,32768,8192,128x32768x8192,float16,10,30,400,68719476736.0,0.4739993667602539,0.47617919158935545,0.00449811211830279,1.0045987927030378,144.97799270427697,580976640.0,1225.6907513841777,118.28268471517202,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,32768,8192,128x32768x8192,float16,10,30,400,68719476736.0,0.4383872032165527,0.44321356201171874,0.003637227282419582,1.0110093514586052,156.75520688512032,547422208.0,1248.7184935678576,125.53286244463067,1.0812344960856661
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,128,32768,8192,128x32768x8192,bfloat16,10,30,400,68719476736.0,0.5370406341552734,0.5403922004699706,0.006698476727624605,1.0062408058190402,127.95954787311548,580976640.0,1081.8113249732673,118.28268471517202,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,128,32768,8192,128x32768x8192,bfloat16,10,30,400,68719476736.0,0.42536575317382813,0.4280675811767578,0.0013046857587453626,1.0063517760486598,161.55385388517018,547422208.0,1286.9447150257365,125.53286244463067,1.2625384863454407
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,4096,16384,512x4096x16384,float16,10,30,400,68719476736.0,0.33679231643676755,0.3407559547424316,0.005474974449727333,1.0117687907717106,204.04110599388338,171974656.0,510.6252358114235,399.5907207164293,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,4096,16384,512x4096x16384,float16,10,30,400,68719476736.0,0.49329151153564454,0.4946257934570313,0.0009348118815272323,1.0027048548174549,139.3080463153975,155197440.0,314.6160766417033,442.7874373185537,0.6827450068790235
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,4096,16384,512x4096x16384,bfloat16,10,30,400,68719476736.0,0.33867008209228516,0.3435056800842285,0.013420747338558312,1.0142781965329482,202.90979442723383,171974656.0,507.7940600408221,399.5907207164293,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,4096,16384,512x4096x16384,bfloat16,10,30,400,68719476736.0,0.48317440032958986,0.4894717445373535,0.008815922738902984,1.0130332737071086,142.2249951345189,155197440.0,321.20377216618783,442.7874373185537,0.7009272052932992
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,8192,8192,512x8192x8192,float16,10,30,400,68719476736.0,0.45130239486694335,0.4621527061462402,0.021799768343013167,1.024042219590915,152.26924899492374,184565760.0,408.9625096149006,372.3305814469596,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,8192,8192,512x8192x8192,float16,10,30,400,68719476736.0,0.41588479995727534,0.41624781799316407,0.0012822371262436135,1.0008728812303938,165.23680774834688,151011328.0,363.10855317509487,455.061733752848,1.0851620326429494
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,8192,8192,512x8192x8192,bfloat16,10,30,400,68719476736.0,0.38468992233276367,0.3916060218811035,0.019870402906487894,1.017978374651461,178.63602019851308,184565760.0,479.7779959526658,372.3305814469596,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,8192,8192,512x8192x8192,bfloat16,10,30,400,68719476736.0,0.4072089576721191,0.40977279281616213,0.002248555875819194,1.0062961167620172,168.75728159038263,151011328.0,370.84480867828285,455.061733752848,0.9446990668670713
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,5120,13824,512x5120x13824,float16,10,30,400,72477573120.0,0.35116544723510745,0.3558819999694824,0.003258157215616747,1.0134311412797319,206.39152767064752,181938176.0,518.0981711967557,398.36374483604806,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,5120,13824,512x5120x13824,float16,10,30,400,72477573120.0,0.4820185470581055,0.48697294235229494,0.004342171227404255,1.010278432903521,150.36262310309627,160966656.0,333.94286792992654,450.26451391274475,0.7285309857439486
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,5120,13824,512x5120x13824,bfloat16,10,30,400,72477573120.0,0.3438502311706543,0.34511438369750974,0.0024709286377981774,1.0036764626347687,210.7823888128465,181938176.0,529.1204120485332,398.36374483604806,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,5120,13824,512x5120x13824,bfloat16,10,30,400,72477573120.0,0.47036928176879883,0.4715159034729004,0.00173286175787245,1.0024377053275881,154.08653568415843,160966656.0,342.21336774946997,450.26451391274475,0.7310218683448537
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,13824,5120,512x13824x5120,float16,10,30,400,72477573120.0,0.37459840774536135,0.37963879776000975,0.010725673983624957,1.0134554496506956,193.48072928614172,217607168.0,580.9078829505372,333.06611076341017,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,13824,5120,512x13824x5120,float16,10,30,400,72477573120.0,0.3785395240783691,0.38292043304443363,0.0054133951652136905,1.0115731877053808,191.46632916724164,160984064.0,425.27676440643336,450.2158245924267,0.9895886265969104
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,13824,5120,512x13824x5120,bfloat16,10,30,400,72477573120.0,0.36619775772094726,0.37302656173706056,0.011126760432535424,1.0186478586286623,197.91921602979858,217607168.0,594.2340263203431,333.06611076341017,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,13824,5120,512x13824x5120,bfloat16,10,30,400,72477573120.0,0.3721446418762207,0.37406846618652345,0.002137289808726039,1.0051695606864135,194.75646016181744,160984064.0,432.58466167449217,450.2158245924267,0.9840199656636426
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,11008,4096,1024x11008x4096,float16,10,30,400,92341796864.0,0.5753267288208008,0.5811194953918457,0.011396319360270806,1.010068655393289,160.50322753692544,211310080.0,367.2870899516604,436.996649019299,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,11008,4096,1024x11008x4096,float16,10,30,400,92341796864.0,0.5122534370422362,0.5158336067199707,0.002511632832863982,1.006989059357818,180.26584144985688,121132544.0,236.46994874143206,762.320296550529,1.123129074824273
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,11008,4096,1024x11008x4096,bfloat16,10,30,400,92341796864.0,0.5689727973937988,0.5740797538757324,0.013980000943673467,1.0089757480591799,162.2956269385374,211310080.0,371.38872186493575,436.996649019299,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,11008,4096,1024x11008x4096,bfloat16,10,30,400,92341796864.0,0.5024563217163085,0.5047063217163086,0.0019750970526884125,1.004478001176927,183.78074446068376,121132544.0,241.08074426495634,762.320296550529,1.132382602830592
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,4096,11008,1024x4096x11008,float16,10,30,400,92341796864.0,0.448463363647461,0.4561507797241211,0.010491739100514564,1.0171416813497016,205.9071138229929,154673152.0,344.89584777228146,597.0124463746623,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,4096,11008,1024x4096x11008,float16,10,30,400,92341796864.0,0.556254711151123,0.5577193107604981,0.0022545973645454955,1.0026329657619335,166.00631871127226,121118720.0,217.7396749581767,762.4073047007101,0.8062194434621565
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,4096,11008,1024x4096x11008,bfloat16,10,30,400,92341796864.0,0.4601382446289063,0.4659532699584961,0.011953000185139732,1.0126375614230447,200.682725119865,154673152.0,336.1449603580361,597.0124463746623,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,4096,11008,1024x4096x11008,bfloat16,10,30,400,92341796864.0,0.5401203155517578,0.5415762100219726,0.0013491046377305126,1.0026955002955733,170.965235346996,121118720.0,224.24396289606634,762.4073047007101,0.8519180474795767
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,5120,20480,512x5120x20480,float16,10,30,400,107374182400.0,0.4826880073547363,0.4853414268493652,0.0030260825093138656,1.0054971730272944,222.4504871965645,256911360.0,532.2513840937239,417.94252461237994,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,5120,20480,512x5120x20480,float16,10,30,400,107374182400.0,0.6734041595458984,0.6752860336303711,0.0025556665116416204,1.0027945685481683,159.44983540405576,235939840.0,350.3688485665177,455.09135888199296,0.7167879801636968
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,5120,20480,512x5120x20480,bfloat16,10,30,400,107374182400.0,0.4729855918884277,0.4769423446655273,0.009653743473390342,1.0083654826805655,227.01364320909047,256911360.0,543.1695265267249,417.94252461237994,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,5120,20480,512x5120x20480,bfloat16,10,30,400,107374182400.0,0.6591218948364258,0.6612272415161133,0.002027984283426684,1.0031941689332138,162.9048939826935,235939840.0,357.96085951378257,455.09135888199296,0.7175995754257389
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,2048,5120,5120,2048x5120x5120,float16,10,30,400,107374182400.0,0.5958310508728026,0.5970214500427246,0.0018793768760522421,1.0019978803860226,180.20910834155592,178268160.0,299.192463599982,602.318341087943,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,2048,5120,5120,2048x5120x5120,float16,10,30,400,107374182400.0,0.5550937652587891,0.5577190246582032,0.0025219821643301388,1.0047293981012204,193.43431528174582,94382080.0,170.0290759994365,1137.65433438212,1.0733881159609522
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,2048,5120,5120,2048x5120x5120,bfloat16,10,30,400,107374182400.0,0.5445759963989258,0.550125301361084,0.0063803274707313114,1.0101901387480416,197.17024457564173,178268160.0,327.3522174661013,602.318341087943,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,2048,5120,5120,2048x5120x5120,bfloat16,10,30,400,107374182400.0,0.5449203300476074,0.5483066940307617,0.0027094531511305865,1.0062144203407835,197.04565324369372,94382080.0,173.203447909081,1137.65433438212,0.9993681027671486
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,20480,5120,512x20480x5120,float16,10,30,400,107374182400.0,0.5634278488159179,0.5677637100219727,0.00632588404316964,1.007695503896669,190.573083360459,319856640.0,567.6976043555543,335.6947112306313,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,20480,5120,512x20480x5120,float16,10,30,400,107374182400.0,0.5641651344299317,0.566772476196289,0.0028500800213381795,1.00462159323084,190.32403076184016,235970560.0,418.26505326040694,455.03211248047216,0.9986931386414746
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,512,20480,5120,512x20480x5120,bfloat16,10,30,400,107374182400.0,0.5528883171081543,0.5551459732055665,0.0023616678981912952,1.0040833854280384,194.20591659743062,319856640.0,578.5194407307952,335.6947112306313,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,512,20480,5120,512x20480x5120,bfloat16,10,30,400,107374182400.0,0.5525158309936523,0.553511417388916,0.0016076241642469255,1.0018019146953185,194.336843175872,235970560.0,427.0837988037867,455.03211248047216,1.0006741636956034
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,8192,28672,256x8192x28672,float16,10,30,400,120259084288.0,0.5560793495178222,0.5591869583129883,0.003964051170060374,1.0055884268996154,216.26245317736928,505430016.0,908.9170753027595,237.9341955979124,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,8192,28672,256x8192x28672,float16,10,30,400,120259084288.0,0.9548812866210937,0.9585871276855469,0.003398204440026513,1.0038809442769232,125.94139813289691,488652800.0,511.74193781629975,246.1033361274099,0.5823544322305689
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,8192,28672,256x8192x28672,bfloat16,10,30,400,120259084288.0,0.5659545516967773,0.5715089874267578,0.006333442159778928,1.0098142787496414,212.488942667664,505430016.0,893.057604156871,237.9341955979124,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,8192,28672,256x8192x28672,bfloat16,10,30,400,120259084288.0,0.9345126342773438,0.9371332855224609,0.003152373573298986,1.0028042972871563,128.68641886366368,488652800.0,522.8958732889406,246.1033361274099,0.6056146604528557
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,28672,8192,256x28672x8192,float16,10,30,400,120259084288.0,0.67259521484375,0.6752729721069336,0.004455230199918866,1.0039812315105539,178.79860224092926,547414016.0,813.8833044287555,219.68579680648878,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,28672,8192,256x28672x8192,float16,10,30,400,120259084288.0,0.7151808166503906,0.7176268844604492,0.0016616619181856048,1.0034202089221507,168.15199944993424,488693760.0,683.3149724133237,246.0827089095633,0.9404547761696211
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,28672,8192,256x28672x8192,bfloat16,10,30,400,120259084288.0,0.6634150695800781,0.6706695480346679,0.008701563724047399,1.0109350522579803,181.2727654259051,547414016.0,825.1455854726012,219.68579680648878,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,28672,8192,256x28672x8192,bfloat16,10,30,400,120259084288.0,0.6978457641601563,0.6996925430297852,0.0020990762217858658,1.0026463997697994,172.32903094672997,488693760.0,700.2890682988286,246.0827089095633,0.9506614550831087
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,16384,4096,1024x16384x4096,float16,10,30,400,137438953472.0,0.7927961730957032,0.7940487518310547,0.0020721107319414214,1.0015799505318757,173.35975895964486,310411264.0,391.5398112832823,442.76406629367676,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,16384,4096,1024x16384x4096,float16,10,30,400,137438953472.0,0.7816498947143555,0.7850614013671875,0.003446533255279379,1.0043644944826335,175.8318582288371,176193536.0,225.412345337023,780.0453784638274,1.0142599371620473
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,16384,4096,1024x16384x4096,bfloat16,10,30,400,137438953472.0,0.7780070495605469,0.7807526168823242,0.0027517802978491318,1.0035289748638243,176.65515183908894,310411264.0,398.9825852803444,442.76406629367676,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,16384,4096,1024x16384x4096,bfloat16,10,30,400,137438953472.0,0.727432975769043,0.7303308563232421,0.003817352078587506,1.0039837079851042,188.9369303428943,176193536.0,242.2127424368245,780.0453784638274,1.0695240324210447
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,4096,16384,1024x4096x16384,float16,10,30,400,137438953472.0,0.6594547271728515,0.6627325439453126,0.004713190438761724,1.004970495528197,208.4130233795041,209723392.0,318.02545854679846,655.334400999961,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,4096,16384,1024x4096x16384,float16,10,30,400,137438953472.0,0.8110707092285157,0.8139007720947266,0.00272274552054993,1.0034892924057175,169.45372568407862,176168960.0,217.20542733884523,780.1541966984422,0.8130668752667938
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,1024,4096,16384,1024x4096x16384,bfloat16,10,30,400,137438953472.0,0.6301772689819336,0.6366090354919434,0.0036196080763013752,1.0102062813538173,218.0957013794482,209723392.0,332.8006297955068,655.334400999961,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,1024,4096,16384,1024x4096x16384,bfloat16,10,30,400,137438953472.0,0.794942741394043,0.7986178817749023,0.0022362507281573326,1.0046231510642067,172.89163900154824,176168960.0,221.61213736106723,780.1541966984422,0.7927329053622527
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,8192,32768,256x8192x32768,float16,10,30,400,137438953472.0,0.6247372817993164,0.6259276733398438,0.0028021942302659253,1.0019054274095807,219.99480017609923,574636032.0,919.8042901249322,239.17566219028882,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,8192,32768,256x8192x32768,float16,10,30,400,137438953472.0,1.03460994720459,1.035657241821289,0.001484722997264168,1.001012260339782,132.84132231991964,557858816.0,539.1972283924752,246.36870392669388,0.6038384644254509
NVIDIA A100-SXM4-80GB,cuBLAS,linear+bias+gelu,gelu,256,8192,32768,256x8192x32768,bfloat16,10,30,400,137438953472.0,0.6413695907592774,0.6434386215209961,0.0035351250699282195,1.0032259570636477,214.28978774826948,574636032.0,895.9514767760104,239.17566219028882,
NVIDIA A100-SXM4-80GB,Triton,linear+bias+gelu,gelu,256,8192,32768,256x8192x32768,bfloat16,10,30,400,137438953472.0,1.035937271118164,1.0384268646240233,0.004181823263371144,1.0024032280479416,132.6711156204004,557858816.0,538.5063667010085,246.36870392669388,0.6191201037365897
